"","id","listing_id","feedback","language"
"1331",15871991,1241654,"Perfect verblijf. Eerste dag geen decoder voor tv aanwezig werd dezelfde dag nog in orde gemaakt! Alles netjes en schoon en een zee van ruimte voor 4 personen. Mooi dakterras 300 meter van binnenstad echt goed!
Aanbeveling is een douchegordijn bij het bad. ","nl"
"1332",27815156,4267976,"Het appartement zag er goed uit, net als op de foto's. Zelfs iets ruimer. Alles was aanwezig om goed te kunnen vertoeven, tot een kurkentrekker aan toe. 
Uitzicht was prima, je kijkt op de Brusselse daken.
Helaas waren er in de buurt een hoop straten opgebroken, waardoor we anderhalf uur met de gps in de buurt hebben rondgereden, was fijn als het even gezegd was.
Verder helemaal perfect, dorothee was een goede gastvrouw! ","nl"
"1333",30960532,6014454,"We hebben een super fijne tijd gehad in dit ruime appartement. De ligging was perfect! Ongeveer 15 minuten vanaf huis naar metro en dan zit je in het centrum van Brussel. We werden verwelkomd met een fles heerlijke champagne. Onze bedden waren al voor ons opgemaakt en we hebben heerlijk kunnen slapen.","nl"
"1334",41502877,7297128,"We kwamen aan bij het appartement van Sofie en Hein en kregen direct een warm welkom, een drankje en wat uitleg over de stad. Heel mooi uitzicht over de stad vanuit het prachtige nieuwe appartement. Doordat we gebruik mochten maken van de fietsen waren we binnen 5 minuten in het centrum van Brussel, hierdoor hebben we ons geen dag zorgen hoeven maken over openbaar vervoer of taxi's.
Er stond ook nog iedere ochtend een heerlijk ontbijtje voor ons klaar en hebben we een avondje met Sofie en Hein meegegeten, echt ideaal en heel gezellig! Ze hebben ons een beetje een hotelgevoel gegeven in hun eigen huis. En daarnaast waren ze zelf allebei ook nog erg hartelijk. Mede door Sofie en Hein een aantal heerlijke dagen in Brussel gehad.","nl"
"1335",32414165,4293409,"Het appartement van Elias is een mooie, lichte ruimte, niet ver van het centrum. De buurt is niet super, maar het voelt ook niet onveilig en je loopt snel naar het centrum. Elias heeft voor en tijdens ons verblijf intensief contact gehouden en heeft vanuit zijn verblijf in het buitenland uitstekende, snelle service verleend. Bij aankomst waren de bedden nog niet opgemaakt en er was niet voldoende beddengoed voor 5 personen. Dit is later netjes bezorgd, evenals een fohn. Het appartement was niet superschoon en er waren een paar lampen kapot. Als Elias in de toekomst net zoveel aandacht heeft voor de schoonmaak en het onderhoud van het appartement als voor de gasten is dit een perfecte uitvalsbasis voor een verblijf in Brussel. ","nl"
"1336",29719327,2527721,"Heerlijke dagen gehad! Perfecte locatie vlakbij het centrum van Brussel! Het appartement is leuk ingericht, mooie badkamer en prima bedden ook was alles lekker schoon!Kortom een aanrader, wij komen zeker nog een keer terug!!!","nl"
"1337",31702344,1051507,"We hadden een prettige ontvangst bij Olivier en Alain. 
Het zag er schoon en netjes uit. Olivier is behulpzaam bij vragen omtrent het openbaar vervoer en uitstapjes.
Bij het ontbijt had Olivier iedere dag een andere verrassing voor ons in petto. Onze zoon was eerst bang voor de hond, maar dat veranderde al na een dag. 
Trouwens de kamers zijn stijlvol ingericht.   ","nl"
"1338",11547362,1400216,"goede locatie, keurige appartementen!","nl"
"1339",24600439,4528691,"Het appartement was geweldig (oa 2 wc's!)! Perfect gesitueerd bij De Beurs. Appartement uit en je zag hem al liggen. Verschillende leuke restaurants op 3 minuten lopen! 
Maar... Complex was goed te vinden, maar appartement zelf niet, want het had geen sticker op voordeur van verhuurorganisatie! Zoeken en bellen. Dat kostte al met al veel tijd. En toen we binnenkwam om 16 uur, terwijl we om 15 uur naar binnen hadden gemogen, waren 2 werksters nog bezig! Zijn nog 20 minuten bezig geweest. 
Pannen hebben we niet kunnen vinden. Kabelaansluiting van tv viel steeds weg. 
Op laatste ochtend kwam om half 11 iemand spullen binnen brengen. Om 12 uur hoefden we ook pas weg te zijn! Helaas deed de afwasmachine het niet. Daar waren we niet voor gewaarschuwd. Dus spullen in machine laten zitten... 
Dus, geweldig appartement, zoals op foto's! Oh ja, ook heerlijke bedden, dus goed geslapen! Niet onbangrijk! 
Maar ook een paar kleine minpuntjes... ","nl"
"1340",32270924,1228842,"Prima verblijf in Fiona's appartement voor 2 nachten, heerlijk zo dicht bij het centrum van Brussel. Vooraf zijn we uitstekend geinformeerd over parkeren, openbaar vervoer, uitgaansmogelijkheden, leuke restaurantjes etc. Is voor herhaling vatbaar. Dank voor het verblijf!","nl"
"1341",17457615,728905,"Het gebouw en de buurt waren precies zoals ik me voorstelde: het gebouw oud en karakteristiek, met mooie materialen, design etc, de buurt gezellig! 
De locatie was ook top: erg centraal met ten zuiden het Paleis van Justitie en ten noordwesten de Grote Markt, de Beurs etc. 
Het appartement van binnen is aan de ene kant precies hetzelfde als op de foto's, aan de andere kant wel iets donkerder en kleiner dan ik verwachtte. Wat ik jammer vond (maar zeker geen ramp) was dat de ramen alleen aan de binnenkant van het gebouw zaten (er was een soort zuil van lucht/ruimte aan de binnenkant) en er dus weinig licht binnenkwam en er ook geen uitzicht was. Ik was echter al lang blij dat er ramen waren in elke kamer van het appartement. Er was een festival en de muziek daarvan was vrij luid te horen dus toen hebben we de ramen in de slaapkamer dicht gedaan en in plaats daarvan het raam in de woonkamer opengezet (en deur van slaapkamer naar woonkamer op een kiertje) om vanuit daar toch frisse lucht te krijgen. Dit werkte prima! Als je uberhaupt gevoelig bent voor geluid (en dat waren wij) neem wel oordopjes mee: het gebouw is vrij gehorig en tot laat hoor je nog mensen lopen, muziek etc. Hier wenden we echter ook wel aan en was niet meer aanwezig als we naar bed gingen (rond 01.00). Ook het geluid van buiten was maar 1 nacht.  
In de woonkamer hebben we veel uitgepuft op de bank. Jammer maar niet onoverkomelijk was dat het fornuis maar 2 pitten had. Vraag aan Ludmilla welke knop voor welke pit is, en wat de hoogste en laagste stand voor warmte (geen gas namelijk) is. 
De badkamer was heerlijk ruim en werkte prima. In het bad passen twee mensen (tegenover elkaar uiteraard) en dan kun je op de rand ook nog je glas (of zelfs bord!) neerzetten. Dit was echt heerlijk na een hele dag wandelen. Het stonk wel een beetje in de badkamer (naar muf/riool). Door het raam daar open te zetten verdween de geur echter ook weer snel.  
De slaapkamer was ook goed: fijn bed, handige richel boven bed waar je je boeken, telefoon, bril, glas water etc op kon zetten, kast voor kleren en onder bed heb ik mn koffer bewaard.  
Er waren dus wat onverwachte (kleine!) minpuntjes (zelf ook niet goed opgelet) maar over het algemeen waren we dus erg tevreden en kan ik de ruimte zeker aanbevelen.","nl"
"1342",11462456,424311,"Ideale ligging vlakbij de grote markt. Perfect om de de stad in te trekken voor cultuur, winkelen of nachtleven... 
Wij hadden slechts een verblijf van 1 nacht tussen professionele afspraken door. De verhuurder bood ons grote flexibiliteit inzake komen en gaan. De boeking verliep trouwens super snel en werd heel goed opgevolgd. 
Het appartement zelf biedt alle nodige comfort voor een verblijf in de stad. Zeer netjes en alles was aanwezig qua handdoeken, beddengoed, keukengerei,... 
Slecht gelegen voor mensen met weinig discipline inzake avondlijke snacks: schitterende frituren binnen een straal van 50m ;-) ","nl"
"1343",49350789,3550742,"Aangename ontvangst door vriendelijk dame! Appartement was net zoals op de foto s supermooi en gezellig. Rustige buurt aangenaam om er te verblijven! ","nl"
"1344",30742213,2235474,"toffe buurt, mooi, proper, gezellig appartement! 
vlotte ontvangst! 
Voor herhaling vatbaar!","nl"
"1345",17856139,132421,"Super mooi huis!! Groot, hoge ramen met veel zonlicht, sfeervol ingericht. Lekker dichtbij het centrum, alles is lopend te doen. 
Relaxte verhuurders, erg sympathieke mensen!
Mooie tijd gehad :-) 
","nl"
"1346",14126651,1899655,"Heerlijk appartement. Schoon, ruim en van alle gemakken voorzien. Ook voor onze twee kinderen (8 en 10) een prima plek.  Mooie locatie op loopafstand van centrum.
Marco en Sabrina zijn prima gastheer en gastvrouw. Makkelijk bereikbaar, zorgzaam.
Een aanrader voor eenieder die Brussel voor een of meer dagen bezoekt.","nl"
"1347",28000318,281674,"Locatie super ... centraler kan niet, vlak bij alles wat je nodig hebt in Brussel, en ook / toch rustig.
Over het appartement zelf waren we diep ontgoocheld. De fotograaf die de verschillende ruimtes in beeld gebracht heeft is een echte vakman .. die man / vrouw kan toveren met z'n lenzen. Het comfort is ook niet echt super: bv. geen verluchting in twee van de drie slaapkamers. Het enige raam (daglicht) is aan de voorzijde van de studio: naast de deur / inkom (verluchting).","nl"
"1348",38771248,6376272,"Zeer accurate advertentie en zeer vriendelijke en behulpzame verhuurder. Mijn partner en ik, beleefden een fijne tijd in de studio.
Aan het verorberen van de gratis koeken en koffie of thee zijn we niet toegekomen, maar door het warme weer, waren we heel blij met de flesjes water die voor ons klaar stonden.
Ik wil in het bijzonder even een dankwoordje schrijven voor het soepele omgaan met het feit dat ik al heel snel de buitensleutel was kwijtgespeeld. Ik kreeg een reserve sleutel mee toen ik de stad in ging. Gelukkig vond ik de originele sleutel later die dag toch weer terug. Eind goed al goed !
Ik kom heel graag nog es terug als ik nog es in de buurt een prive kamer zoek.","nl"
"1349",32341475,5294325,"Leuke kamer met een mooie en luxe badkamer! Erik is zeer gastvrij en we konden bij hem aankloppen mochten we iets nodig hebben. 1 nachtje geslapen, maar ik zal hier terugkomen mocht ik weer in Brussel zijn!","nl"
"1350",21241530,68768,"Aida heeft ons voorzien van uitgebreide informatie over haar ruimte en de stad Brussel. Ondanks het feit dat ons verblijf slecht 1 nacht betrof, hebben we genoten van een comfortabel onderkomen, smaakvol ingericht door onze aardige gastvrouw. Het appartement is van alle gemakken voorzien.
De locatie ligt vlakbij station gare du nord. Overdag levendig en multicultureel. 's Nachts is de rosse buurt om de hoek. Voor ons niet uitnodigend. Op loopafstand 30 minuten van de Grote markt. Ook goed per trein of metro de bereiken. Prijs/kwaliteit verhouding correct. ","nl"
"1351",42415946,6168283,"We hebben heerlijke dagen gehad in Brussel en het appartement van Elise heeft daar zeker aan bijgedragen. Het is een mooie, ruime loft waar alles goed verzorgd is. De woning ligt in een multiculturele wijk, met goede OV verbinding naar station Zuid/Midi en ook op redelijke loopafstand van het centrum. Een prima uitvalsbasis voor wie ook aan de grote toeristenstroom wil ontsnappen.","nl"
"1352",22433224,2983848,"Woning is zoals op de foto's, prima voor 4 personen (en een baby). Hele goede locatie, hartje centrum. Parkeergarage in de buurt. Verhuurder aardig en behulpzaam. Leuk gehad, zonder problemen!","nl"
"1353",24467832,905055,"Perfecte locatie en een erg fijn verblijf. We hebben erg genoten van de kerst in Brussel en we danken Helena en Philip voor hun gastvrijheid","nl"
"1354",26574947,4213027,"Marcella heeft mij hartelijk ontvangen  en heel correct behandeld. Zij heeft mij meteen de sleutels en de  wifi-code gegeven. Verder heeft ze mij de badkamer, toilet en keuken gewezen. Een rustige en comfortabele kamer met geen overdreven poespas.","nl"
"1355",35148222,744091,"De kamer is inderdaad erg mooi. Ruim, heel schoon, met een uitstekend bed. Ook de doucheruimte is fraai betegeld, met prima douche. Complimenten daarvoor!
De buurt is top, zeker als je - zoals wij - naar de grote musea van Brussel wilt, die liggen er bijna naast. 
De verhuurders hebben we niet gezien, wel was de informatie goed over hoe we binnen moesten komen. Het was daardoor wel wat onpersoonlijk, en er waren wat kleine dingetjes (we begrepen niet hoe de tv werkte, wifi werkte boven in de kamer niet), die snel te verhelpen zijn als er even iemand is. Daarvoor moeten opbellen is dan weer teveel gedoe. 
Twee dingen hadden we wel willen weten: a) dat de kamer helemaal boven is - 2 steile trappen, en dat was voor mijn moeder van 80 wel zwaar. en b) dat de straat 's avonds en 's nachts echt lawaaiig is. Dubbel glas helpt wel, maar dan is het weer erg benauwd. Uiteindelijk sliepen we pas na 04.00 door de herrie buiten. Die informatie had ik wel graag op de site gezien. ","nl"
"1356",33693238,3962284,"Dit appartement is voor twee personen ruim genoeg. Het is een licht appartement dat heel centraal ligt. Wij waren er in een weekend en dan heb je wel geluidsoverlast van uitgaanspubliek. Als je dat niet erg vindt, is dit een prima appartement. ","nl"
"1357",45764062,4541439,"Zeer goed ontvangst, mooie kamer en goede locatie. Aanrader!","nl"
"1358",22204751,2118997,"Zeer mooi appartement! Wij voelden ons hier onmiddellijk thuis ...","nl"
"1359",30614682,4601699,"Jerome heeft een sfeervol appartement aangrenzend aan het bos. Ziet er in het echt mooier uit dan op de foto's! Communicatie via mail verliep erg soepel. Bij aankomst was hij er zelf niet maar dit was geen probleem. Auto is makkelijk te parkeren en dicht bij het centrum. Top appartement als in Brussel wil overnachten. ","nl"
"1360",27575648,2471897,"Mooi, ruim (website hidden) parkeren in het weekend! Uitstekende service van de verhuurder!","nl"
"1361",21866572,856316,"We hebben ons zeer welkom gevoeld. Berre reageert snel en prettig op mail en hij gaf voor de heenreis goede tips mbt de route en files per sms. Heel vriendelijke ontvangst. Appartement zag er mooi ontworpen  en luxe uit, goed onderhouden en schoon. We mochten ook gebruik maken van de inpandige parkeergarage. Appartement ligt bijzonder gunstig tov centrum, aan alle kanten leuke wijken om iets te eten of om uit te gaan. Het is niet ver lopen van hartje centrum, maar ligt toch prettig rustig.
","nl"
"1362",42854679,3753548,"Wij hebben een zeer gezellige tijd gehad met poes Morke in Gerd's loft. Midden in het centrum, van alle gemakken voorzien. Een aanrader! ","nl"
"1363",27174349,1899655,"Een mooi ruim appartement van waaruit lopend het centrum van Brussel goed te verkennen is. Aardige en behulpzame verhuurder.
","nl"
"1364",46767421,5820670,"Ben je op zoek naar een groot huis dat is voorzien van alle luxe, dan is  dit huis geweldig! Prachtig design en een hele warme sfeer. Wij hebben veel tijd in de woonkeuken doorgebracht en lang getafeld. Alle slaapkamers zijn voorzien van een badkamer. Ideaal als je met een groep vrienden bent. 
Het huis staat in een gezellige straat met leuke cafeetjes en restaurantjes. Openbaar vervoer is om de hoek, maar het is ook een leuke wandeling naar de stad.
Het contact met Natasha voor onze aankomst was allemaal heel duidelijk. Handig is ook dat je de auto kunt parkeren in de garage! 
Een absolute aanrader!","nl"
"1365",26942087,184201,"Eigenlijk hebben we er weinig woorden voor nodig. Het was heel prettig , aangenaam en gastvrij. Het thuis voelen is naast de beleefde gastheer zelf, ook natuurlijk door het geweldige huis en de inrichting. Onbeschrijfelijk en prettig dat iemand zoveel zorg en aandacht geeft aan een leefomgeving. Dat moet een ieder bekoren. Onze complimenten. ","nl"
"1366",34122868,5333076," Hartelijk ontvangst door Perrine. Ruime en propere kamers. Leuke gemeenschappelijke terras. Rustige en centrale ligging. 
Vriendelijke en behulpzame gastvrouw. 
","nl"
"1367",26917995,853991,"Vlotte reservatie. Snel geholpen bij het ophalen van de sleutel.
2 prachtige appartementen van 6 personen. Centraal in Brussel gelegen. Heel ruim en net. Leuke ervaring!","nl"
"1368",27306705,2404235,"Zeer vriendelijke, gastvrije mensen, die je met alles willen helpen. Super mooie kamer/badkamer, smaakvolle inrichting. In een rustige wijk, met parkeergelegenheid om de hoek, restaurantjes op loopafstand, prima! Heerlijk bed (niet te hard).","nl"
"1369",25990859,2231394,"De omgeving is prima.
Check in en out was flexibel en op tijd.
Slaapkamers zijn geweldig zoals op de foto's.
De badkamers zijn slecht. Erg klein, geen douche met stang en lage waterdruk. Ook geen plaats voor 10 personen aan de eettafel.
Een aardig huis maar niet voor een tweede keer.","nl"
"1370",49035344,4031555,"Volgens afspraak de sleutel verkregen","nl"
"1371",30912540,5998475,"De kamer was goed, zoals beschreven. Fred gaf me direct een volledige rondleiding zodat ik wist wat waar was. Ik heb hem verder niet veel gesproken. Dat kwam ook omdat ik veel weg was. ","nl"
"1372",22050391,4369479,"Een aanrader! Mooi en ruim appartement, net zoals op de foto's. Goede ligging op 10 minuutjes wandelen van het historisch centrum. Ook Ward is een hele vriendelijke en hulpvaardige gastheer. De communicatie verliep vlot en was op maat.","nl"
"1373",45026734,5740650,"Supervriendelijke gastvrouw die je meteen laat welkom voelen in haar loft. zeer huiselijke en warme sfeer. Het is net alsof je thuiskomt bij een vriend of familielid. De kamer is net en zeer ruim. ","nl"
"1374",41444957,3345711,"Het appartement was goed. Een leuke locatie en een erg ruim appartement. De binnenstad kan je heen lopen of je pakt de tram. Het appartement voldeed aan de verwachtingen alleen miste soms wat afwerkingen om het helemaal super te laten zijn.","nl"
"1375",39845639,291209,"Tims appartement is heerlijk groot en licht. Naast dat het appartement een heerlijke sfeer heeft kun je er ook terecht voor een groot aantal mooie boeken en platen. Een aanrader voor iedereen die houdt van een interieur waar je iedere dag weer nieuwe dingen in ontdekt!","nl"
"1376",24764233,4684261,"Lien was een geweldige gastvrouw! Heel attent en geduldig. Verder was haar appartement super. Mooi ingericht en een top locatie! Het zag er prachtig uit en alles was ontzettend dichtbij (winkels, restaurants en het centrum) Wil je naar Brussel komen en zoek je een plek om te overnachten dan zou ik zeker Lien haar appartement recommanderen!","nl"
"1377",28170359,402016,"Top appartement: leuke inrichting, goede bedden, schoon, met een top lokatie en van alle gemakken voorzien. Daarnaast was Hans een fijne verhuurder met zeer goede tips voor leuke restaurantjes in de buurt.
Zeker een aanrader!","nl"
"1378",14253586,1076848,"Jurgen gaf ons een goede uitleg van waar we juist verbleven en wat er zoal te doen was in de buurt en verder.  Kamer was proper, leuk terras als je bij aankomst nog even buiten wil toeven!","nl"
"1379",46848906,8294435,"Een grote dank voor het fantastische ontbijt en het gigantische bed... het boeiende gesprek, kortom de gastvriendelijkheid.","nl"
"1380",22238067,2179554,"Dit appartement biedt voldoende comfort op een geweldige locatie. De kamers zijn goed schoongemaakt, het bed ligt lekker en de keuken is uitgerust met voldoende keukengerei om lekker te koken. Het grote balkon is ook heerlijk omdat je zo'n fijn uitzicht hebt.","nl"
"1381",22470343,3854121,"La ""12"" is een prachtig en bijzonder gedecoreerd appartement. Gael is een uitstekend en behulpzame gastheer. Kortom: ik zal met plezier opnieuw hier verblijven. ","nl"
"1382",24712562,548394,"Een mooi appartement op een prima plek in de, eind december wat saaie, Europese wijk. Maar op loopafstand van het centrum. Het appartement is ruim en van veel gemakken voorzien. De matrassen zijn wat aan de dunne kant en hier en daar vertoont het appartement wat gebreken (oa kapotte douchekop en een toilet die niet altijd goed doorspoelt). De lift naar de zesde verdieping is handig, net als de buurman die voor kleine klusjes en als taxichauffeur langs kan komen.","nl"
"1383",15306568,1701905,"Ik heb Bernhard zelf niet gezien, maar de sleutels mochten we afhalen in een cafe in de buurt. Dit was dicht bij het centraal station. Het appartement zelf was in de straat van manneke pis! Het appartement was ruim, proper en gezellig!","nl"
"1384",36210995,6168283,"Heerlijk ruim appartement. Sfeervol ingericht. Wel wat van het centrum verwijderd (als je alles lopend doet)","nl"
"1385",35590734,6646945,"Een hartelijke ontvangst, prachtig appartement, hartje Brussel.... Ideale start voor een leuk weekend!","nl"
"1386",10284782,905055,"Ik ben hier samen met mijn vriendin 1 nacht gebleven. Helena en Philip zijn een heel aardig en rustig stelletje. Hun huis is echt geweldig. Lekker bad en bed. Alles is schoon en de stad is echt lekker dichtbij. Er zitten leuke restaurantjes om de hoek en je kunt ook makkelijk je auto kwijt in de straat of in een van de parkeergarages.","nl"
"1387",43149425,3882942,"Charlotte stond aan de deur ons op te wachten. Goede ligging en opmerkelijke rust in de straat!","nl"
"1388",26261897,1405333,"Fijn, ruim appartement. Locatie vlakbij Manneken Pis en de Grote Markt, dus uitstekend gelegen.
Badkamer was schoon maar had wel een muffe geur van vocht. Aline beloofde er naar te kijken.","nl"
"1389",26141538,1080200,"Top!
De loft is erg mooi, groot en schoon. Perfect om te overnachten in Brussel.
We werden goed ontvangen en hebben het erg naar ons zin gehad.
Bedankt Filip en Samuel!  ","nl"
"1390",37128592,2471897,"Een weekend met 11 meiden verbleven in het huis van Antoine &  Joffrey. Wat een geweldig huis!
Bij aankomst stonden er Brusselse wafels voor ons klaar!

We konden Gezellig met z'n alle ontbijten in de grote leefkeuken en heerlijk vertoeven in de tuin;) 

Ondanks het hete weer heerlijk kunnen slapen in de slaap kamers, die zich in de kelder bevinden! 

Het was een super weekend, bedankt;) ","nl"
"1391",26296847,1415158,"Alles is vlekkeloos verlopen bij ataur. Het appartement is enorm ruim en je voelt nauwelijks dat je in een grootstad vertoeft. Zijn centrale ligging zorgt er voor dat je je onmiddelijk in het centrum van Brussel bevindt. Een absolute aanrader!","nl"
"1392",9266628,595983,"Jo's appartement is een mooie uitvalsbasis om de stad te verkennen! Met een goed uitgeruste keuken en een super bed! ","nl"
"1393",13479640,184201,"Prachtige kamer, vriendelijke communicatie, en dat alles op een steenworp afstand van het centrum (je moet wel een beetje kunnen gooien, uiteraard). Eigenlijk wil ik niet te positief zijn, want voor je het weet lukt het me door de drukte nooit meer om voor mezelf een paar dagen te boeken!","nl"
"1394",45228271,3173230,"Helaas was er geen persoonlijk welkom ,de code werd keurig via sms verstrekt en de sleutel van de kamer was ook correct aanwezig .
De foto,s komen exact overeen met de werkelijkheid , en het was schoon , mooi uitzicht .
Ideale locatie vlak bij demooiste attracties en 
ook de aanliggende  unieke restaurant straat , met restaurants reprensitatief voor de ambiance die de Europese hoofdstad dient uit te stralen .","nl"
"1395",36874885,2905270,"Leuk appartementje in een rustige straat in Saint-Gilles, alles erop en eraan, proper. Mooie badkamer. Onze gastvrouw hebben we niet gezien, maar Natacha woonde in het achterste gedeelte van het huis, dus als we iets nodig hadden was ze gemakkelijk bereikbaar. Ondanks de hittegolf buiten, was het appartement redelijk koel. Het enige wat we misten was een koelkastje, handig bij warm weer als je eten en drinken bij hebt voor de volgende dag.","nl"
"1396",25811018,1415158,"Wij (7 meiden) hebben een prima verblijf gehad, ruim appartement en van alle gemakken voorzien. Koffie, thee, beddengoed en handdoeken aanwezig. Zeker een aanrader!","nl"
"1397",30562070,4935454,"Vincent is een uiterst aangename gastheer, je voelt je direct op je gemak. Huis bevindt zich zeer dicht bij Station Zuid (Midi). Familie is zeer aardig. Lekker geslapen. Kom wellicht nog terug. Dank je Vincent!","nl"
"1398",20448029,462112,"Persoonlijke ontvangst
Zeer flexibele huisbaas
Geweldige buurt
","nl"
"1399",7459892,684012,"Het verblijf bij Jonathan op Louiselaan in Brussel was erg prettig. Een ruime, schone slaapkamer met uitklapbaar bank-bed in een rustige buurt. Gezamenlijk gebruik van badkamer verliep zonder problemen. Jonathan was erg behulpzaam. Een aanrader.","nl"
"1400",44003301,7569743,"We hebben de verhuurder niet gezien, vriend wist niets van de buurt en appartement. Buurt is lawaaiig. De foto's zijn misleidend, het appartement was niet zo mooi als op de foto's en zeker niet schoon!!","nl"
"1401",25802608,842645,"We hebben Jv zelf niet ontmoet, maar de sleuteloverdracht is helemaal goed gegaan. Het appartement is erg charmant en ruim. Het ligt in een superleuke buurt met winkeltjes, cafe's en eetgelegenheden. Ook op loopafstand van het centrum en de Marollen. We hebben ons prima vermaakt en voelden ons helemaal thuis. Een aanrader!","nl"
"1402",36370545,1773454,"Wij hebben een heel fijn weekend in dit appartement in Brussel gehad. De verhuurder is super gastvrij en hij doet er alles aan om je een volledig onbezorgde tijd in Brussel te kunnen hebben. Daarnaast was het appartement heel erg schoon bij aankomst en is het appartement van alle gemakken voorzien. Het uitzicht over de noordkant van de stad is 's avonds prachtig. De buurt zelf is niet heel mooi, maar je bent binnen 15 minuten lopen in het centrum en er zitten genoeg leuke restaurantjes op minder dan 10 minuten lopen. Zonder twijfel een aanrader voor iedereen die betaalbaar in Brussel wil verblijven!","nl"
"1403",32653730,6254131,"Brussel is een mooie stad. ","nl"
"1404",46473120,4284670,"Bij aankomst was er helaas een klein misverstand over de sleutel wat gelukkig opgelost is. Het appartement ziet er precies zo uit als in de advertentie, wat erg mooi is. De buurt is niet de beste buurt van Brussel maar er is wel veel leven op straat. Karima had er alles aan gedaan om mij welkom te voelen en is super aardig. ","nl"
"1405",23054661,905055,"DAG Helena en Philip
heerlijk huis en de poster van Marianne Faithfull hangt in ons huis 
Merci
Groet lot en Ad ","nl"
"1406",30571158,5718703,"Met een maaltijd in de hand, zittend op de rand van het on-omheinde terras (boven de diepte) wachtte Tim mij op: een warme ontvangst. Alles naar wens en alles naar verwachting!","nl"
"1407",29782647,3860424,"Een heel leuk en trendy appartement met alle nodige faciliteiten. Het was een aangenaam verblijf in hartje Brussel!! Bruno is een vriendelijke gastheer. Helemaal top! ","nl"
"1408",35018956,4724718,"Fijn, ruim appartement midden in een leuke wijk van Brussel, vlakbij winkels, restaurants en cafe's. Goede bedden en andere faciliteiten. We hadden een prettig verblijf.","nl"
"1409",25322752,402016,"Prettig, goed gelegen en leuk ingericht appartement met alle voorzieningen aanwezig. Goed ontvangst en goede/prettige communicatie vooraf. Metro alsook tram zeer dichtbij en het oude centrum gewoon ook op loopafstand. Kan het zeker aanraden!!","nl"
"1410",13159193,2646021,"Top. Mooi, smaakvol ingericht huis in een prachtige, ruim opgezette wijk. Uitzicht vanaf slaapkamerbalkonnetje op een mooie tuin. Heerlijk bed. Zelfs goed bruin brood bij het ontbijt. Wij voelden ons er helemaal thuis. 
En wat een gastvrouw! Zeer gastvrij , je goed informerend , en in ons geval zeer kordaat en ter zake optredend bij een ongeluk dat ons overkwam waardoor wij toch onze reis konden voortzetten. 
Ook goed bereikbaar met openbaar vervoer. Een heel goede ervaring.","nl"
"1411",13886334,1743213,"Vriendelijke ontvangst. Kunstzinnig ingerichte ruime etage en mooie daktuin met wijds uitzicht. Interessante buurt.","nl"
"1412",31692152,3960914,"De buurt is erg leuk. Vanaf hier kan je met de metro de hele stad door. In de buurt van de woning zijn ook verschillende bars en restaurants. 
De slaapkamer is prima, het minimale dat je nodig hebt is aanwezig. Het ontbijt was minimaal, geen extra moeite voor gedaan door de bewoners. 
Parkeren kan in de straat, maar is wel betaald parkeren! Bezoek met een auto is niet aan te raden. ","nl"
"1413",37080599,5965006,"Prachtige duplex! Super mooi gebouw. Alles was heel proper en alles wat we nodig hadden was daar. 's Morgens was er optie voor een ontbijt -> aanrader! Super uitgebreid, vers en lekker ontbijtje door Inge zelf gemaakt! Als ik nog eens naar Bxl kom, kom ik zeker terug naar deze TOP airbnb! ","nl"
"1414",27667484,2576349,"Elke is een toffe madam die je je eigen ding laat doen. De keuken en de badkamer zijn super! Voor ons was het een perfecte ligging, omdat we kort bij het Atomium moesten zijn. Op het plein een straat verder kan men 's nachts gratis parkeren! De metro halte is ook daar!  ","nl"
"1415",44060670,6409707,"Hartelijke ontvangst door Caroline. We kregen restauranttips en een kaart van de stad. Heel mooie plaats om te verblijven in een rustige buurt met veel cafes en restaurantjes. Mooi ingerichte kamer. Propere badkamer met alle nodige voorzieningen (shampoo, handdoeken...). Alles dik in orde. Zeker een aanrader.","nl"
"1416",9355280,922147,"Heel erg goed appartement. Ruim en erg netjes. Niet ideaal voor gezinnen aangezien er erg veel lawaai is 's nachts buiten maar ook onder het appartement want daar ligt een cafe. Maar voor ons als groep vriendinnen was het zeker erg goed, aangezien we 's nachts zelf weg waren. We waren heel erg tevreden dat we zo'n mooi, centraal gelegen appartement konden huren tegen een erg goede prijs (goedkoper dan een kamer in een jeugdherberg).","nl"
"1417",20441025,905055,"Helena en Philip waren zeer gastvrij! Helena heeft ons een rondleiding gegeven door het prachtige huis en daarna ook nog wat tips gegeven aan ons voor leuke adresjes in Brussel. Philip heeft zelfs een stekker voor mijn oplader gebracht omdat deze niet pastte.
Super leuke straat met allerlei restaurantjes, een aanrader.","nl"
"1418",21725411,1422225,"Dank je wel Emre voor het aanbieden van je leuke appartement. Het ligt heel goed bereikbaar met de auto (gratis parkeren bij het park!!) en met het openbaar vervoer. We hebben prima geslapen in het bed en op het luchtbed. Je huis was een prima uitvalsbasis voor onze paar dagen in Brussel. Bedankt! ","nl"
"1419",37322526,6071010,"Muliculturele buurt. Wij ervaarden dit positief. Warme ontvangst: drankjes, chocolade, kaas, pizza, ... Vlotte communicatie met Viviane (vlotte afspraken). Appartement is verzorgd en gezellig! Wij hadden er een leuke tijd.","nl"
